layers = 7
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 10
Outer Sphere: Sigma = 5
nodes per layer = 21
epochs = 50
Computation time: 6173.529860258102
-----------------------------------
0, 62.2250020504
1, 71.2499976158
2, 73.6750006676
3, 75.0999987125
4, 75.4750013351
5, 75.9999990463
6, 76.2499988079
7, 76.550000906
8, 76.7750024796
9, 76.6499996185
10, 76.8750011921
11, 77.2000014782
12, 77.3750007153
13, 77.3500025272
14, 77.4249970913
15, 77.4749994278
16, 77.4999976158
17, 77.4249970913
18, 77.3000001907
19, 77.2249996662
20, 77.1749973297
21, 77.0749986172
22, 76.9999980927
23, 76.9500017166
24, 77.0250022411
25, 77.1499991417
26, 77.1499991417
27, 77.1499991417
28, 77.2000014782
29, 77.2249996662
30, 77.2750020027
31, 77.3249983788
32, 77.3249983788
33, 77.3000001907
34, 77.2750020027
35, 77.2000014782
36, 77.2249996662
37, 77.3000001907
38, 77.2750020027
39, 77.2249996662
40, 77.2249996662
41, 77.1000027657
42, 77.1250009537
43, 77.1749973297
44, 77.1499991417
45, 77.0250022411
46, 77.0500004292
47, 77.1000027657
48, 77.1250009537
49, 77.2000014782
