layers = 7
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 20
Outer Sphere: Sigma = 5
nodes per layer = 21
epochs = 50
Computation time: 5981.416360616684
-----------------------------------
0, 68.1749999523
1, 80.0750017166
2, 83.5749983788
3, 85.4499995708
4, 87.4249994755
5, 88.6250019073
6, 89.4749999046
7, 90.2249991894
8, 90.9500002861
9, 91.3749992847
10, 91.6499972343
11, 91.7750000954
12, 92.0249998569
13, 92.2500014305
14, 92.4000024796
15, 92.4749970436
16, 92.5999999046
17, 92.6249980927
18, 92.8250014782
19, 92.8749978542
20, 93.1249976158
21, 93.1749999523
22, 93.3250010014
23, 93.3499991894
24, 93.4750020504
25, 93.4000015259
26, 93.3499991894
27, 93.3499991894
28, 93.5000002384
29, 93.5500025749
30, 93.599998951
31, 93.4750020504
32, 93.599998951
33, 93.5500025749
34, 93.4000015259
35, 93.3499991894
36, 93.4499979019
37, 93.8250005245
38, 93.8499987125
39, 93.774998188
40, 93.774998188
41, 93.8250005245
42, 94.1500008106
43, 94.2499995232
44, 94.3000018597
45, 94.4000005722
46, 94.2250013351
47, 94.4249987602
48, 94.4000005722
49, 94.2749977112
