layers = 5
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 20
Outer Sphere: Sigma = 5
nodes per layer = 10
epochs = 50
Computation time: 6238.49760222435
-----------------------------------
0, 50.5500018597
1, 57.5999975204
2, 69.5500016212
3, 76.3000011444
4, 81.375002861
5, 84.7500026226
6, 87.0750010014
7, 88.4249985218
8, 89.3499970436
9, 90.1750028133
10, 90.7999992371
11, 91.5000021458
12, 92.1249985695
13, 92.2999978065
14, 92.4749970436
15, 92.7500009537
16, 93.2500004768
17, 93.4499979019
18, 93.6999976635
19, 93.8250005245
20, 93.8499987125
21, 94.0750002861
22, 94.1749989986
23, 94.1749989986
24, 94.1250026226
25, 94.3750023842
26, 94.3499982357
27, 94.4249987602
28, 94.6749985218
29, 94.8249995708
30, 94.8750019073
31, 94.8750019073
32, 94.8000013828
33, 94.7499990463
34, 94.8249995708
35, 94.9000000954
36, 94.9000000954
37, 94.9500024319
38, 94.9750006199
39, 94.9999988079
40, 94.9999988079
41, 95.0749993324
42, 95.1250016689
43, 95.0500011444
44, 95.0250029564
45, 95.0500011444
46, 95.0749993324
47, 95.0999975204
48, 95.0999975204
49, 95.1250016689
