layers = 9
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 10
Outer Sphere: Sigma = 5
nodes per layer = 5
epochs = 50
Computation time: 5992.125205516815
-----------------------------------
0, 51.2250006199
1, 48.7749993801
2, 48.7749993801
3, 48.7749993801
4, 48.7749993801
5, 48.7749993801
6, 48.7749993801
7, 62.2500002384
8, 74.2999970913
9, 75.125002861
10, 75.0
11, 75.3250002861
12, 75.5999982357
13, 75.6250023842
14, 75.6749987602
15, 75.7499992847
16, 75.8499979973
17, 75.9750008583
18, 76.1250019073
19, 76.3750016689
20, 76.6749978065
21, 76.7250001431
22, 76.8000006676
23, 76.7750024796
24, 76.7750024796
25, 76.7250001431
26, 76.7750024796
27, 76.6749978065
28, 76.7499983311
29, 76.700001955
30, 76.599997282
31, 76.6250014305
32, 76.7250001431
33, 76.700001955
34, 76.700001955
35, 76.6749978065
36, 76.7750024796
37, 76.8000006676
38, 76.9999980927
39, 77.0250022411
40, 77.1250009537
41, 77.1250009537
42, 77.1250009537
43, 77.2000014782
44, 77.2499978542
45, 77.2499978542
46, 77.3000001907
47, 77.4249970913
48, 77.4999976158
49, 77.4749994278
