layers = 4
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 20
Outer Sphere: Sigma = 5
nodes per layer = 12
epochs = 50
Computation time: 6540.192345619202
-----------------------------------
0, 65.649998188
1, 71.850001812
2, 81.25
3, 87.9249989986
4, 91.0749971867
5, 92.6249980927
6, 93.5500025749
7, 94.0750002861
8, 94.4750010967
9, 94.8249995708
10, 95.0749993324
11, 95.324999094
12, 95.4750001431
13, 95.5500006676
14, 95.6749975681
15, 95.8500027657
16, 95.9749996662
17, 96.0500001907
18, 96.1749970913
19, 96.1749970913
20, 96.2249994278
21, 96.2249994278
22, 96.1499989033
23, 96.0749983788
24, 96.1000025272
25, 96.1250007153
26, 96.1499989033
27, 96.1250007153
28, 96.1250007153
29, 96.1250007153
30, 96.1250007153
31, 96.1499989033
32, 96.1749970913
33, 96.2000012398
34, 96.2249994278
35, 96.1499989033
36, 96.1749970913
37, 96.1749970913
38, 96.1499989033
39, 96.1749970913
40, 96.1250007153
41, 96.1000025272
42, 96.1000025272
43, 96.1000025272
44, 96.0500001907
45, 96.0250020027
46, 96.0500001907
47, 95.9999978542
48, 96.0250020027
49, 96.0250020027
