layers = 6
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 10
Outer Sphere: Sigma = 5
nodes per layer = 33
epochs = 50
Computation time: 6019.431069850922
-----------------------------------
0, 72.6750016212
1, 75.125002861
2, 75.7749974728
3, 75.9750008583
4, 76.2499988079
5, 75.5249977112
6, 75.5249977112
7, 75.3250002861
8, 75.2749979496
9, 75.3000020981
10, 75.2499997616
11, 75.125002861
12, 75.125002861
13, 75.0750005245
14, 75.0500023365
15, 75.024998188
16, 75.1749992371
17, 75.4000008106
18, 75.4999995232
19, 75.6749987602
20, 75.6500005722
21, 75.6500005722
22, 75.7000029087
23, 75.7000029087
24, 75.8000016212
25, 75.8249998093
26, 75.7499992847
27, 75.7250010967
28, 75.7250010967
29, 75.6749987602
30, 75.5999982357
31, 75.5999982357
32, 75.5999982357
33, 75.5500018597
34, 75.4999995232
35, 75.4750013351
36, 75.5249977112
37, 75.5999982357
38, 75.5999982357
39, 75.7000029087
40, 75.7749974728
41, 75.8499979973
42, 76.0500013828
43, 76.3249993324
44, 76.3000011444
45, 76.3000011444
46, 76.2499988079
47, 76.2750029564
48, 76.2499988079
49, 76.1500000954
