layers = 2
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 25
Outer Sphere: Sigma = 5
nodes per layer = 50
epochs = 50
Computation time: 6390.17670416832
-----------------------------------
0, 78.7500023842
1, 88.5999977589
2, 91.7999982834
3, 93.774998188
4, 95.0250029564
5, 95.9249973297
6, 96.5749979019
7, 96.875
8, 97.2249984741
9, 97.4250018597
10, 97.6249992847
11, 97.8250026703
12, 97.8500008583
13, 97.9250013828
14, 98.0499982834
15, 98.1249988079
16, 98.1500029564
17, 98.1500029564
18, 98.1999993324
19, 98.1500029564
20, 98.2500016689
21, 98.2749998569
22, 98.3250021935
23, 98.3250021935
24, 98.3500003815
25, 98.425000906
26, 98.449999094
27, 98.425000906
28, 98.474997282
29, 98.474997282
30, 98.474997282
31, 98.5000014305
32, 98.5249996185
33, 98.575001955
34, 98.575001955
35, 98.575001955
36, 98.5249996185
37, 98.5249996185
38, 98.5249996185
39, 98.575001955
40, 98.575001955
41, 98.5499978065
42, 98.5249996185
43, 98.5499978065
44, 98.6000001431
45, 98.6000001431
46, 98.6249983311
47, 98.6000001431
48, 98.6000001431
49, 98.6000001431
