layers = 7
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 15
Outer Sphere: Sigma = 5
nodes per layer = 7
epochs = 50
Computation time: 6447.444674015045
-----------------------------------
0, 49.6749997139
1, 49.6749997139
2, 76.2750029564
3, 83.3750009537
4, 84.7249984741
5, 85.5250000954
6, 85.925000906
7, 86.3499999046
8, 86.5750014782
9, 86.9750022888
10, 87.0249986649
11, 87.1999979019
12, 87.1249973774
13, 87.2500002384
14, 87.0500028133
15, 87.2749984264
16, 87.2250020504
17, 87.2749984264
18, 87.374997139
19, 87.4499976635
20, 87.5500023365
21, 87.475001812
22, 87.5500023365
23, 87.650001049
24, 87.7749979496
25, 87.7499997616
26, 87.625002861
27, 87.7499997616
28, 87.6999974251
29, 87.7749979496
30, 87.9000008106
31, 87.9000008106
32, 87.9499971867
33, 87.9249989986
34, 87.9750013351
35, 88.0249977112
36, 87.9999995232
37, 87.9999995232
38, 88.0750000477
39, 88.0750000477
40, 88.1250023842
41, 88.3249998093
42, 88.4000003338
43, 88.4500026703
44, 88.4750008583
45, 88.4750008583
46, 88.4500026703
47, 88.4999990463
48, 88.4249985218
49, 88.5249972343
