layers = 6
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 25
Outer Sphere: Sigma = 5
nodes per layer = 8
epochs = 50
Computation time: 6354.06337594986
-----------------------------------
0, 64.4500017166
1, 65.8249974251
2, 72.5000023842
3, 76.550000906
4, 85.7749998569
5, 87.8250002861
6, 91.4499998093
7, 92.5000011921
8, 92.9499983788
9, 93.3749973774
10, 93.599998951
11, 94.0500020981
12, 94.8750019073
13, 95.5250024796
14, 95.9500014782
15, 96.3999986649
16, 96.3999986649
17, 96.4500010014
18, 96.5250015259
19, 96.5749979019
20, 96.8249976635
21, 97.025001049
22, 97.0499992371
23, 97.0749974251
24, 96.9749987125
25, 96.9749987125
26, 97.000002861
27, 97.025001049
28, 97.0749974251
29, 97.2000002861
30, 97.2500026226
31, 97.2999989986
32, 97.2750008106
33, 97.3249971867
34, 97.3999977112
35, 97.3500013351
36, 97.3999977112
37, 97.4250018597
38, 97.4500000477
39, 97.4500000477
40, 97.4500000477
41, 97.5000023842
42, 97.6000010967
43, 97.5499987602
44, 97.6249992847
45, 97.6000010967
46, 97.6499974728
47, 97.6499974728
48, 97.6000010967
49, 97.6249992847
