layers = 7
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 20
Outer Sphere: Sigma = 5
nodes per layer = 14
epochs = 50
Computation time: 6331.743286371231
-----------------------------------
0, 73.7999975681
1, 81.8499982357
2, 87.7499997616
3, 90.2499973774
4, 91.6000008583
5, 92.325001955
6, 92.9750025272
7, 93.2250022888
8, 93.5249984264
9, 93.9750015736
10, 94.2749977112
11, 94.2499995232
12, 94.4249987602
13, 94.5999979973
14, 94.6749985218
15, 94.8000013828
16, 94.9500024319
17, 95.2250003815
18, 95.2250003815
19, 95.2250003815
20, 95.324999094
21, 95.450001955
22, 95.5749988556
23, 95.5749988556
24, 95.6749975681
25, 95.7249999046
26, 95.7249999046
27, 95.7000017166
28, 95.6749975681
29, 95.6749975681
30, 95.7000017166
31, 95.7249999046
32, 95.7750022411
33, 95.7000017166
34, 95.7000017166
35, 95.7000017166
36, 95.8000004292
37, 95.8500027657
38, 95.8249986172
39, 95.9999978542
40, 95.8750009537
41, 95.6749975681
42, 95.7499980927
43, 95.8000004292
44, 95.7750022411
45, 95.8000004292
46, 95.8249986172
47, 95.8000004292
48, 95.8750009537
49, 95.9249973297
