layers = 3
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 10
Outer Sphere: Sigma = 5
nodes = 30
epochs = 50
-----------------------------------
0, 67.5000011921
1, 71.1749970913
2, 72.5000023842
3, 73.5249996185
4, 73.9000022411
5, 74.2999970913
6, 74.4750022888
7, 74.8000025749
8, 74.9000012875
9, 75.0500023365
10, 75.3000020981
11, 75.4499971867
12, 75.5750000477
13, 75.6250023842
14, 75.6749987602
15, 75.8249998093
16, 75.8249998093
17, 75.8499979973
18, 75.7499992847
19, 75.8750021458
20, 75.9750008583
21, 75.9249985218
22, 76.1500000954
23, 76.1250019073
24, 76.0749995708
25, 76.1749982834
26, 76.2499988079
27, 76.2250006199
28, 76.2499988079
29, 76.2000024319
30, 76.1749982834
31, 76.2250006199
32, 76.2499988079
33, 76.3000011444
34, 76.2000024319
35, 76.2000024319
36, 76.2000024319
37, 76.2000024319
38, 76.2750029564
39, 76.2499988079
40, 76.2000024319
41, 76.2499988079
42, 76.2499988079
43, 76.2250006199
44, 76.2499988079
45, 76.2000024319
46, 76.2250006199
47, 76.1500000954
48, 76.0999977589
49, 76.2000024319
