layers = 3
n = 60
points = 10000
Inner Sphere: Mu = 0
Inner Sphere: Sigma = 5
Outer Sphere: Mu = 10
Outer Sphere: Sigma = 5
nodes = 20
epochs = 50
-----------------------------------
0, 65.8749997616
1, 68.900001049
2, 71.6250002384
3, 72.9250013828
4, 73.6249983311
5, 74.5000004768
6, 75.3000020981
7, 75.4999995232
8, 75.5750000477
9, 75.4249989986
10, 75.5750000477
11, 75.7250010967
12, 75.8249998093
13, 75.9500026703
14, 75.9500026703
15, 75.9999990463
16, 75.9999990463
17, 75.9500026703
18, 76.0249972343
19, 75.9750008583
20, 76.0249972343
21, 76.0249972343
22, 76.1749982834
23, 76.1749982834
24, 76.1749982834
25, 76.2000024319
26, 76.2000024319
27, 76.2750029564
28, 76.3750016689
29, 76.3249993324
30, 76.3000011444
31, 76.2499988079
32, 76.2000024319
33, 76.1749982834
34, 76.2000024319
35, 76.1250019073
36, 76.1250019073
37, 76.1250019073
38, 76.2499988079
39, 76.2499988079
40, 76.3249993324
41, 76.3999998569
42, 76.4500021935
43, 76.424998045
44, 76.424998045
45, 76.3999998569
46, 76.3499975204
47, 76.3249993324
48, 76.3249993324
49, 76.3999998569
